lon_grid,lat_grid,year,fatalities,n_events
36.5,34.4,2014,3,1
36.7,36.3,2014,3,2
36.8,32.7,2014,3,1
36.9,34.3,2014,3,2
36.9,35.9,2014,3,1
37.2,33.8,2014,3,2
37.2,35.3,2014,3,2
37.2,47.7,2014,3,1
37.3,34.7,2014,3,3
37.3,35.5,2014,3,1
37.4,35.8,2014,3,2
37.4,35.9,2014,3,3
37.4,36.5,2014,3,1
37.5,33.5,2014,3,2
37.8,47.3,2014,3,3
37.8,47.7,2014,3,2
37.9,47.1,2014,3,2
38,36.2,2014,3,1
38,48.6,2014,3,3
38.1,35.1,2014,3,2
38.1,47.1,2014,3,3
38.1,47.9,2014,3,2
38.1,48.1,2014,3,2
38.2,48.6,2014,3,2
38.4,49,2014,3,1
38.6,48,2014,3,1
39,48.1,2014,3,2
39,49,2014,3,3
39.1,36.6,2014,3,3
39.1,48.2,2014,3,3
39.1,48.6,2014,3,1
39.4,48.6,2014,3,2
39.6,48.7,2014,3,3
39.8,48,2014,3,2
39.8,48.3,2014,3,2
40.5,35.1,2014,3,3
40.9,34.4,2014,3,2
40.9,35,2014,3,1
40.9,36.4,2014,3,1
41.4,36.8,2014,3,2
42.4,38.3,2014,3,1
43.1,40.2,2014,3,1
43.4,43.6,2014,3,3
43.6,43.6,2014,3,2
43.7,34.5,2014,3,1
44,13.6,2014,3,3
44,32.6,2014,3,1
44.8,33.9,2014,3,1
45,43.2,2014,3,1
45.1,33.7,2014,3,1
45.4,34.3,2014,3,1
45.8,39.5,2014,3,2
46.6,13.8,2014,3,2
46.7,13.5,2014,3,1
46.7,42.6,2014,3,1
46.9,40,2014,3,1
46.9,40.2,2014,3,3
47.1,14.2,2014,3,1
61.2,34.6,2014,3,2
61.4,34.4,2014,3,1
61.7,35.1,2014,3,1
62.2,33.6,2014,3,1
62.3,27.4,2014,3,1
63.1,35.2,2014,3,1
63.5,30.5,2014,3,3
63.5,35.5,2014,3,1
64,32.1,2014,3,1
64.3,35,2014,3,1
64.8,32.4,2014,3,2
64.9,31.8,2014,3,1
64.9,36.5,2014,3,1
65,31.5,2014,3,1
65.1,35.1,2014,3,2
65.1,35.7,2014,3,1
65.4,32.9,2014,3,1
65.5,31.6,2014,3,2
65.6,28.5,2014,3,1
65.8,36.7,2014,3,1
66.2,33.8,2014,3,1
66.3,31.8,2014,3,1
66.3,32.9,2014,3,1
66.5,27.3,2014,3,1
66.6,31.2,2014,3,1
66.7,32.6,2014,3,1
67.2,32.3,2014,3,1
67.5,32,2014,3,1
67.7,32.7,2014,3,1
68.4,33.8,2014,3,1
68.5,32.9,2014,3,1
68.5,33.4,2014,3,1
68.7,33.6,2014,3,1
68.7,35.9,2014,3,3
68.8,33.8,2014,3,1
68.8,34.4,2014,3,1
68.8,35.8,2014,3,1
68.8,36.4,2014,3,1
69,32.8,2014,3,1
69.1,36.6,2014,3,2
69.5,33.3,2014,3,1
69.7,33.4,2014,3,1
69.7,33.9,2014,3,1
69.8,33.5,2014,3,1
70,32.7,2014,3,1
70.2,34.4,2014,3,1
70.2,34.5,2014,3,2
70.5,31.9,2014,3,2
70.5,37.1,2014,3,1
70.8,37.2,2014,3,1
70.9,34.2,2014,3,2
70.9,34.6,2014,3,3
70.9,35.1,2014,3,1
71.9,34.5,2014,3,1
72,35.3,2014,3,1
72.5,35.2,2014,3,1
74,33.6,2014,3,2
74.3,31.5,2014,3,1
74.5,32.8,2014,3,1
74.8,34.1,2014,3,2
79.3,16,2014,3,1
-0.6,34.8,2014,2,1
0.2,17.4,2014,2,1
0.9,21.3,2014,2,1
1.6,34.9,2014,2,2
1.9,36.6,2014,2,1
2.5,35.6,2014,2,1
3,28,2014,2,1
3.5,36.6,2014,2,1
4.3,36.8,2014,2,2
4.4,36.6,2014,2,1
4.4,36.8,2014,2,1
5.8,36.8,2014,2,2
6,36.9,2014,2,1
7.6,13,2014,2,1
8.3,36.2,2014,2,1
9.5,34.8,2014,2,2
11.2,10.3,2014,2,1
11.5,12,2014,2,1
13.4,11.5,2014,2,1
13.6,12.9,2014,2,1
15,12.1,2014,2,1
29.6,30.9,2014,2,1
30.8,12.1,2014,2,1
34.1,45,2014,2,1
35.9,35.4,2014,2,1
36,33.5,2014,2,2
36.2,35.5,2014,2,1
36.3,33,2014,2,4
36.3,33.8,2014,2,2
36.5,32.4,2014,2,1
36.5,35.9,2014,2,1
36.6,34.6,2014,2,2
36.6,34.8,2014,2,2
36.8,34.1,2014,2,2
36.8,34.2,2014,2,3
36.8,34.4,2014,2,3
36.8,35,2014,2,1
36.9,33.7,2014,2,1
36.9,35.4,2014,2,1
37,33.7,2014,2,3
37.1,34.3,2014,2,1
37.1,35.4,2014,2,2
37.2,34.7,2014,2,1
37.2,34.8,2014,2,1
37.2,36.6,2014,2,2
37.2,36.7,2014,2,1
37.4,34.8,2014,2,1
37.6,35.7,2014,2,1
37.6,36.3,2014,2,1
37.6,47.7,2014,2,2
37.7,47.8,2014,2,2
37.8,48.4,2014,2,2
38.2,47.1,2014,2,2
38.2,48.2,2014,2,2
38.3,36.6,2014,2,2
38.5,35.7,2014,2,1
38.5,48.7,2014,2,2
38.6,48.7,2014,2,2
38.7,35.9,2014,2,1
38.7,47.7,2014,2,2
38.7,47.8,2014,2,2
38.7,48.7,2014,2,2
38.7,48.8,2014,2,2
38.7,48.9,2014,2,2
38.8,48.4,2014,2,2
38.9,48.8,2014,2,1
39,48.2,2014,2,2
39,48.5,2014,2,1
39.1,35,2014,2,2
39.1,48.3,2014,2,2
39.1,48.5,2014,2,2
39.1,48.8,2014,2,2
39.3,48.3,2014,2,2
39.8,35.3,2014,2,1
39.8,48.5,2014,2,1
40.6,35.2,2014,2,1
40.8,36,2014,2,1
41,36.4,2014,2,1
42.7,36.5,2014,2,1
43.7,36.3,2014,2,1
44.3,43.5,2014,2,1
44.8,13.2,2014,2,2
44.8,44.3,2014,2,1
45,13,2014,2,2
45.5,43.2,2014,2,1
46,13.9,2014,2,1
46,40.1,2014,2,1
46,42.4,2014,2,1
46.1,13.9,2014,2,1
46.5,42.1,2014,2,1
46.6,14,2014,2,1
46.9,43.3,2014,2,1
47,43.2,2014,2,1
47.3,39.6,2014,2,2
48.2,14,2014,2,2
48.8,16,2014,2,1
53,32,2014,2,1
61.5,32.3,2014,2,2
61.6,34.1,2014,2,1
61.9,33,2014,2,1
62,32.5,2014,2,1
62.2,33.3,2014,2,1
62.2,33.8,2014,2,1
62.2,34.9,2014,2,1
62.3,34.4,2014,2,1
62.6,31.5,2014,2,1
62.7,32.7,2014,2,1
63.1,34.6,2014,2,1
63.2,32.4,2014,2,1
64,35.7,2014,2,1
64.5,35.8,2014,2,1
64.7,34.1,2014,2,1
64.8,35.8,2014,2,2
65.1,32.3,2014,2,2
65.4,35.9,2014,2,1
65.5,32,2014,2,1
65.5,32.5,2014,2,1
65.7,31.5,2014,2,1
65.7,35.6,2014,2,1
65.8,31.4,2014,2,1
65.8,36.6,2014,2,1
65.9,31.5,2014,2,1
65.9,36.2,2014,2,1
66.6,32.2,2014,2,1
66.7,32,2014,2,1
66.8,36.3,2014,2,1
66.9,36.5,2014,2,1
67.1,29.6,2014,2,1
67.4,32.1,2014,2,1
67.4,32.6,2014,2,1
67.6,32.6,2014,2,2
67.8,31.8,2014,2,1
68.4,33.7,2014,2,2
68.6,34.2,2014,2,1
68.6,34.5,2014,2,2
68.7,34,2014,2,2
68.8,34.5,2014,2,1
68.9,33.3,2014,2,2
69,37.3,2014,2,1
69.1,33.5,2014,2,1
69.1,34,2014,2,1
69.2,32.5,2014,2,1
69.2,36.3,2014,2,1
69.3,34.9,2014,2,1
69.4,33.8,2014,2,1
69.5,37.5,2014,2,1
69.7,36.6,2014,2,1
69.7,37.4,2014,2,1
69.7,40.1,2014,2,1
69.8,37.1,2014,2,1
69.9,33.7,2014,2,1
69.9,34.7,2014,2,1
69.9,37.5,2014,2,1
70.1,34.4,2014,2,1
70.2,32.1,2014,2,1
70.3,34.5,2014,2,1
70.6,34.3,2014,2,1
70.9,34.9,2014,2,1
70.9,36.9,2014,2,1
71.4,35.1,2014,2,2
72.6,34.4,2014,2,1
74,34.1,2014,2,1
74.1,33.8,2014,2,1
74.3,34.4,2014,2,1
74.4,34.4,2014,2,1
74.4,34.7,2014,2,1
74.7,32.5,2014,2,1
74.8,34.2,2014,2,1
74.9,33.7,2014,2,1
75,33.8,2014,2,1
75,34,2014,2,1
75.1,32.4,2014,2,2
75.1,33.7,2014,2,2
75.1,33.8,2014,2,3
75.2,33.6,2014,2,1
-3.7,16.4,2014,1,1
0.9,19.5,2014,1,2
2.3,35.9,2014,1,1
2.4,36.6,2014,1,1
4.4,36.7,2014,1,1
7.4,10.5,2014,1,1
7.5,10.8,2014,1,1
8.4,35.2,2014,1,1
8.7,36.2,2014,1,1
9.5,10.2,2014,1,1
11.1,11,2014,1,1
11.3,11.7,2014,1,2
12.1,10.2,2014,1,1
14,11.1,2014,1,1
14.3,11.3,2014,1,1
24.1,15,2014,1,1
25,13.2,2014,1,1
25,13.7,2014,1,1
25.1,14.4,2014,1,1
29.9,10.8,2014,1,1
29.9,11.1,2014,1,1
30,10.6,2014,1,1
32,30.8,2014,1,1
33.6,45.1,2014,1,1
34.1,11.2,2014,1,2
34.3,10.6,2014,1,1
34.5,31.4,2014,1,1
34.6,31.7,2014,1,1
34.6,31.8,2014,1,1
35,31.1,2014,1,1
35,31.6,2014,1,1
35.2,31.6,2014,1,1
35.2,31.9,2014,1,1
35.2,32,2014,1,1
35.3,32.1,2014,1,1
35.5,33.9,2014,1,1
35.7,33,2014,1,1
35.9,33.4,2014,1,1
36.2,35.9,2014,1,1
36.3,33.2,2014,1,1
36.3,33.3,2014,1,1
36.3,35.2,2014,1,1
36.4,32.7,2014,1,1
36.4,33.1,2014,1,1
36.5,32.9,2014,1,2
36.5,33.1,2014,1,1
36.6,33.8,2014,1,1
36.6,34.7,2014,1,1
36.6,36.1,2014,1,2
36.7,32.4,2014,1,1
36.7,48.4,2014,1,1
36.8,33.8,2014,1,1
36.8,35.2,2014,1,1
36.8,47.8,2014,1,1
37.1,35.6,2014,1,1
37.1,48.5,2014,1,1
37.2,47.8,2014,1,1
37.3,47.9,2014,1,1
37.4,35.1,2014,1,1
37.4,36.4,2014,1,1
37.4,47.6,2014,1,1
37.4,48,2014,1,1
37.4,48.3,2014,1,1
37.5,35.1,2014,1,1
37.5,36.1,2014,1,1
37.5,47.5,2014,1,1
37.6,35.2,2014,1,1
37.6,35.8,2014,1,1
37.6,36.1,2014,1,1
37.6,47.3,2014,1,1
37.7,35.2,2014,1,1
37.7,36.4,2014,1,1
37.7,47.4,2014,1,1
37.7,47.6,2014,1,1
37.7,47.7,2014,1,1
37.8,48.1,2014,1,1
37.8,48.8,2014,1,1
37.8,49.2,2014,1,1
37.9,36.8,2014,1,1
37.9,48.5,2014,1,1
37.9,48.9,2014,1,1
38,48.2,2014,1,1
38,48.4,2014,1,1
38,48.7,2014,1,1
38.1,47.2,2014,1,1
38.1,48.9,2014,1,1
38.2,49.4,2014,1,1
38.3,34.9,2014,1,1
38.3,47.7,2014,1,1
38.3,47.9,2014,1,1
38.3,48.4,2014,1,1
38.3,48.9,2014,1,1
38.3,49.9,2014,1,1
38.4,35.8,2014,1,1
38.4,48.8,2014,1,1
38.6,47.8,2014,1,1
38.7,33.5,2014,1,1
38.7,35.8,2014,1,1
38.8,35.6,2014,1,1
38.9,49.2,2014,1,1
38.9,49.3,2014,1,1
39.1,49.3,2014,1,1
39.2,39.4,2014,1,1
39.2,49.1,2014,1,1
39.5,34.4,2014,1,1
39.5,35,2014,1,1
39.6,35,2014,1,2
39.6,47.9,2014,1,1
39.6,48.6,2014,1,1
39.6,49.1,2014,1,1
39.7,35.8,2014,1,1
39.7,48.1,2014,1,1
39.8,48.2,2014,1,1
39.9,48.3,2014,1,1
40,35.2,2014,1,1
40.4,35.9,2014,1,1
40.7,34.8,2014,1,1
40.7,36.3,2014,1,1
40.9,37.4,2014,1,1
41.8,36.4,2014,1,1
42.3,38.5,2014,1,1
42.6,37.4,2014,1,1
43.7,38.4,2014,1,1
44.8,34.7,2014,1,1
44.8,43.3,2014,1,1
45.2,43.3,2014,1,1
45.5,14.1,2014,1,1
45.7,43.4,2014,1,1
46.1,43,2014,1,1
46.4,43.3,2014,1,1
46.8,43.2,2014,1,1
46.9,40.3,2014,1,1
46.9,43.2,2014,1,1
47,40.1,2014,1,1
47.1,39.6,2014,1,1
47.2,39.5,2014,1,1
47.2,43.6,2014,1,1
47.7,42.3,2014,1,1
47.7,42.6,2014,1,1
47.9,41.9,2014,1,1
48.3,15.7,2014,1,1
48.4,10.1,2014,1,1
49,16.1,2014,1,1
49.4,14.8,2014,1,1
49.6,15,2014,1,1
61.5,34.3,2014,1,1
61.6,35.1,2014,1,1
61.9,31,2014,1,1
62,25.5,2014,1,1
62,32.4,2014,1,1
62.1,32.4,2014,1,1
62.1,34.4,2014,1,1
62.2,32.7,2014,1,1
62.2,34.2,2014,1,1
62.3,31.4,2014,1,1
62.3,34.5,2014,1,1
63,35.2,2014,1,1
63.1,31.9,2014,1,1
63.1,34.4,2014,1,1
63.4,34.9,2014,1,1
63.5,32.2,2014,1,1
63.5,35.1,2014,1,1
63.6,34.3,2014,1,1
64.2,31.3,2014,1,1
64.3,31.7,2014,1,1
64.6,35.8,2014,1,1
64.6,35.9,2014,1,1
64.9,31.5,2014,1,1
65.1,32,2014,1,1
65.3,31.6,2014,1,1
65.4,35.4,2014,1,1
65.5,31.5,2014,1,1
65.7,32.4,2014,1,1
65.8,36.1,2014,1,1
65.9,31.7,2014,1,1
65.9,32.7,2014,1,1
65.9,36.3,2014,1,1
66,32.2,2014,1,1
66,32.6,2014,1,1
66,36.7,2014,1,1
66.1,30.2,2014,1,1
66.1,36.9,2014,1,1
66.2,36,2014,1,1
66.2,36.7,2014,1,1
66.3,34.1,2014,1,1
66.3,36.8,2014,1,1
66.3,37,2014,1,1
66.4,31,2014,1,1
66.4,31.8,2014,1,1
66.4,36.9,2014,1,1
66.5,36.5,2014,1,1
66.6,32.9,2014,1,1
66.7,33,2014,1,1
66.7,35.8,2014,1,1
66.8,31.3,2014,1,1
66.9,36,2014,1,1
67.2,31.9,2014,1,1
67.2,36.9,2014,1,1
68,33,2014,1,1
68.1,33.2,2014,1,1
68.6,36,2014,1,1
68.6,37.2,2014,1,1
68.7,34.3,2014,1,1
68.7,36,2014,1,1
68.7,36.1,2014,1,1
68.8,33.1,2014,1,1
68.8,33.2,2014,1,2
68.8,34.2,2014,1,1
68.9,33.7,2014,1,1
68.9,36.8,2014,1,1
69,35.1,2014,1,1
69,37.2,2014,1,1
69.1,34.3,2014,1,1
69.2,34.9,2014,1,1
69.3,32.9,2014,1,1
69.6,33.8,2014,1,1
69.6,37.3,2014,1,1
69.7,33.2,2014,1,1
69.7,33.6,2014,1,1
69.7,34.7,2014,1,1
70,33.4,2014,1,1
70,35,2014,1,1
70.1,34.9,2014,1,1
70.2,34.3,2014,1,1
70.4,32.2,2014,1,1
70.4,34.5,2014,1,1
70.4,35.2,2014,1,1
70.4,36.5,2014,1,1
70.4,37.1,2014,1,1
70.5,34.5,2014,1,1
70.6,39.9,2014,1,1
71,34.2,2014,1,1
71,34.3,2014,1,1
71.2,34.7,2014,1,1
71.3,34.6,2014,1,1
72.4,34.9,2014,1,1
72.5,34.1,2014,1,1
72.5,34.5,2014,1,1
73.8,33.9,2014,1,1
73.8,34.3,2014,1,1
73.9,33.6,2014,1,1
73.9,34.2,2014,1,1
74.2,33.4,2014,1,1
74.2,33.5,2014,1,1
74.3,32.9,2014,1,1
74.3,33.9,2014,1,1
74.4,32.8,2014,1,1
74.5,33.1,2014,1,1
74.5,34.2,2014,1,1
74.7,34.6,2014,1,1
74.8,33.9,2014,1,1
74.8,34,2014,1,1
75.1,34,2014,1,1
75.2,13.4,2014,1,1
75.2,32.3,2014,1,1
75.2,32.4,2014,1,1
75.2,33.7,2014,1,1
75.2,33.8,2014,1,1
79.1,17.8,2014,1,1
79.3,17.1,2014,1,1
79.8,19.9,2014,1,1
9.1,35.2,2014,0,1
9.2,10.1,2014,0,1
13.8,10.6,2014,0,1
24.1,13.1,2014,0,1
24.3,13.1,2014,0,1
24.6,11.5,2014,0,1
25.2,14.1,2014,0,1
25.2,14.6,2014,0,2
25.3,12.6,2014,0,1
25.3,13.1,2014,0,1
29.7,10.9,2014,0,1
33.7,10.8,2014,0,1
35.9,32.7,2014,0,1
35.9,33.7,2014,0,1
36.2,34.6,2014,0,1
36.5,33.7,2014,0,1
36.6,33,2014,0,1
37.2,35.1,2014,0,1
37.3,34,2014,0,1
37.4,35.7,2014,0,1
38.3,49,2014,0,1
38.8,35.9,2014,0,1
40.2,37.9,2014,0,1
41.1,36.6,2014,0,1
43,36.9,2014,0,1
44.6,34.4,2014,0,1
44.8,43.7,2014,0,1
45.3,43.1,2014,0,1
46.7,42.5,2014,0,1
47.5,15.5,2014,0,1
47.5,42.7,2014,0,1
61.3,33,2014,0,1
61.9,33.3,2014,0,1
64.1,30.7,2014,0,1
64.6,35.3,2014,0,1
64.9,32.4,2014,0,1
65.2,37.1,2014,0,1
65.3,34.5,2014,0,1
65.6,36.9,2014,0,1
65.7,31.2,2014,0,1
67.7,36,2014,0,1
68.5,32.7,2014,0,1
68.7,32.9,2014,0,1
68.8,32.9,2014,0,1
69,33.1,2014,0,1
69.4,34.9,2014,0,1
69.6,32.3,2014,0,1
69.6,34.9,2014,0,1
70.1,33.5,2014,0,1
70.4,34.7,2014,0,1
70.5,35.1,2014,0,1
70.8,36.2,2014,0,1
70.8,36.3,2014,0,1
71.2,34.8,2014,0,1
74,34.3,2014,0,1
76.2,33.9,2014,0,5
77,20,2014,0,1
38,35,2015,16920,75
65,33,2015,3974,105
37.2,36.2,2015,3377,740
36.4,33.6,2015,1839,427
43.3,33.4,2015,1565,52
36.4,33.5,2015,1460,497
45,12.8,2015,1280,73
36.3,33.5,2015,1119,415
14.2,12.4,2015,986,10
44,13.6,2015,954,60
37.6,36.2,2015,783,185
44.2,15.4,2015,774,48
41.8,33,2015,740,30
36.1,33.7,2015,640,220
37.1,36.3,2015,616,141
13.2,11.8,2015,613,15
38.3,34.6,2015,608,110
43.1,36.3,2015,591,52
68.9,36.7,2015,580,14
40.7,36.5,2015,576,84
40.1,35.3,2015,574,187
64,31,2015,572,65
36.1,32.6,2015,548,176
36.6,35.9,2015,548,117
43.9,33.4,2015,513,14
36.7,36,2015,499,111
36.7,34.8,2015,495,186
36.3,35.8,2015,490,86
13.4,11.2,2015,476,16
39,36,2015,448,60
40.2,35.3,2015,442,118
42.6,36.2,2015,442,17
70.7,33.8,2015,432,26
38.6,48.1,2015,431,41
37.4,33.5,2015,423,88
65,32.1,2015,420,23
64.7,32.5,2015,418,12
37.5,36.4,2015,416,55
36.1,35.7,2015,398,105
69.7,32.9,2015,396,24
43.7,34.6,2015,395,23
36.6,35.8,2015,380,97
13.3,13.7,2015,377,8
44.4,33.3,2015,374,43
34.1,31.2,2015,358,19
36.5,33.5,2015,351,126
36.7,34.9,2015,347,122
36.2,33.5,2015,346,154
42.1,36.3,2015,335,6
36.2,32.9,2015,331,123
36.7,35.8,2015,330,95
70.7,34.1,2015,328,25
37.2,36,2015,323,59
69.5,32.6,2015,319,27
37.2,35.2,2015,291,102
43.9,34.2,2015,291,18
37.7,48.1,2015,280,181
36.2,32.8,2015,279,84
36.3,35.7,2015,278,65
45.4,15.4,2015,276,17
66.1,30.2,2015,275,5
38.3,34.5,2015,269,81
43.2,13.3,2015,256,6
43.6,34.5,2015,255,9
11.6,10.6,2015,250,1
36.7,34.7,2015,248,109
38.9,34.9,2015,243,18
36.1,33.1,2015,242,53
43.8,33.3,2015,241,7
43.8,33.4,2015,241,22
13.9,12,2015,240,3
68.8,36.8,2015,240,47
41.9,36.3,2015,234,15
67.8,33.3,2015,217,51
42.2,37.3,2015,216,20
36.7,35.4,2015,215,82
38,34.7,2015,209,42
24.5,10.8,2015,204,1
36.2,35.7,2015,204,56
44.2,35.2,2015,203,6
36.5,35.7,2015,202,66
40.5,35,2015,202,42
38,36.5,2015,199,18
44.7,13.7,2015,197,8
65.8,31,2015,194,49
36.2,35.6,2015,192,76
42.4,34.1,2015,190,8
43.6,35.8,2015,189,8
43.8,35.3,2015,188,11
43.5,34.9,2015,186,18
36.4,35.6,2015,182,72
36.7,35.6,2015,182,67
36.8,35.9,2015,176,50
66,32.8,2015,175,39
70.4,34.3,2015,175,49
32.8,11.7,2015,169,2
68.9,37.1,2015,169,11
64.6,31.8,2015,165,17
36.5,35.4,2015,162,63
36.3,32.8,2015,161,71
13.7,11.1,2015,160,7
12.5,13.1,2015,158,1
13.2,12.9,2015,157,3
43.2,36.4,2015,157,10
36.1,32.7,2015,156,66
36.2,32.6,2015,156,59
37.5,35.2,2015,156,6
37.2,36.3,2015,154,44
44.8,13.9,2015,152,13
33.7,30.5,2015,150,12
40.9,36.5,2015,150,48
36,35.7,2015,149,48
36.3,32.7,2015,149,33
36.4,33.8,2015,149,59
40.3,35.2,2015,149,84
44.2,33.1,2015,148,6
64.8,36.2,2015,148,31
14,11.2,2015,146,2
67,24.9,2015,145,43
36.1,33,2015,144,62
44.9,13.1,2015,144,6
16.6,31.2,2015,143,7
66.7,33,2015,143,3
36.5,34.9,2015,140,66
70.8,36.4,2015,140,5
69.2,34.5,2015,138,29
36.5,35.6,2015,137,33
37.1,35.7,2015,137,35
37.9,34.9,2015,137,34
38.4,48.3,2015,134,56
44,13.5,2015,132,7
13,11.5,2015,131,6
64.9,32.1,2015,131,7
13.4,11.7,2015,130,4
34.2,31.3,2015,130,11
65.1,35.1,2015,130,6
37.1,36.1,2015,129,37
36.5,32.5,2015,128,34
36.7,35.9,2015,127,40
38.6,34.4,2015,127,19
43.1,16.4,2015,127,7
36.4,35.7,2015,125,28
33.8,31.1,2015,123,14
37,36,2015,123,16
37.2,34.2,2015,123,37
45,34,2015,123,1
12.6,13.3,2015,121,10
44.3,35.5,2015,120,3
67.2,32.2,2015,120,28
37,36.4,2015,116,35
37.1,36,2015,116,29
42.5,33.9,2015,116,6
29.9,11.1,2015,115,1
36.1,32.8,2015,115,31
36.6,35.7,2015,112,30
66.2,35.8,2015,112,27
71.3,34,2015,112,4
36.8,35.4,2015,111,39
40.9,34.5,2015,110,16
35.9,33.2,2015,109,43
69.3,33.7,2015,109,26
12.3,11.5,2015,108,1
37.7,35.6,2015,108,13
68.4,33.4,2015,107,8
43.1,16.3,2015,106,4
68.8,36.7,2015,105,4
35.9,33.1,2015,104,51
36.3,35.9,2015,104,14
62,34.5,2015,103,31
69.2,34,2015,103,22
71.1,35,2015,103,21
36,33.1,2015,102,38
37.2,35.4,2015,102,26
44.5,33.6,2015,101,1
14.2,11.1,2015,100,1
14.7,13.5,2015,100,5
44.5,33.8,2015,100,3
36.1,33.4,2015,99,41
43.5,33.4,2015,99,6
35.8,33.3,2015,98,29
37.7,36.2,2015,98,34
45.7,14.8,2015,98,8
13.9,11.2,2015,97,5
37.1,35,2015,97,16
43.3,35.8,2015,97,6
36.4,36,2015,96,5
36.6,35.3,2015,96,52
37.8,48,2015,96,31
44.1,17.4,2015,96,10
38.2,34.6,2015,95,23
43.5,36,2015,95,2
13.3,13.6,2015,92,5
14.6,11.4,2015,92,2
36.5,33.6,2015,92,38
36.8,34.9,2015,90,34
45.4,14.3,2015,90,9
36.4,35.5,2015,89,32
40.7,36.1,2015,89,11
62.5,32.5,2015,89,20
64.4,31.6,2015,89,17
69.1,36.6,2015,89,11
38,36,2015,88,20
69,34,2015,88,13
68.8,32.4,2015,87,21
69.8,36.7,2015,86,21
70.5,34.1,2015,86,4
36.6,35.4,2015,84,33
37.1,34.2,2015,84,34
69.2,37,2015,84,10
43.8,16.9,2015,83,14
69.4,37,2015,83,10
11.8,12.1,2015,82,2
12.8,11.2,2015,82,1
24.6,13.3,2015,81,8
36.7,35.3,2015,80,33
40.8,34.6,2015,80,2
68.6,36.7,2015,80,9
70.4,34.1,2015,80,8
36.4,35.4,2015,79,26
37,36.6,2015,79,11
37.1,36.5,2015,79,20
24.4,13.3,2015,78,3
43.5,33.6,2015,78,3
63.9,31.6,2015,78,13
65.1,33.6,2015,78,5
70.9,36.7,2015,78,4
37.6,34.5,2015,77,5
69,35.8,2015,77,16
70.2,34.8,2015,77,16
40.2,37.9,2015,76,20
44.7,14.1,2015,76,6
45,15.4,2015,75,2
65.5,32.6,2015,75,6
64.5,32.4,2015,73,4
36.2,33.4,2015,72,33
37.5,36.3,2015,72,16
43.4,36.4,2015,72,3
65.5,32.9,2015,72,8
70.9,37,2015,72,5
36.6,34,2015,71,14
45.8,15.6,2015,71,1
36.2,35.8,2015,70,19
37.1,36.4,2015,70,14
47.2,15.9,2015,70,1
36,35.6,2015,69,39
39,48.9,2015,69,15
68.6,34.5,2015,69,4
68.6,36,2015,69,10
70.5,34.4,2015,69,14
36.9,32.8,2015,68,24
38.3,48.4,2015,68,25
43.2,16,2015,68,4
44.9,13,2015,68,3
43.5,36.3,2015,67,1
45.7,13.9,2015,67,2
37.2,36.4,2015,66,12
43.4,36.3,2015,66,1
45.6,16.7,2015,66,5
64,32.1,2015,66,2
36.4,34.3,2015,65,5
36.9,34.3,2015,65,5
42.4,36.4,2015,65,4
64.7,32.1,2015,65,2
69.8,34.9,2015,65,3
37.3,34.8,2015,64,12
44.4,35.5,2015,64,6
64.3,35.6,2015,64,10
36.8,36,2015,63,23
38.8,34.7,2015,63,4
43,14.8,2015,63,4
43.3,17.1,2015,63,1
71.6,34,2015,63,11
72,36.8,2015,63,18
36.5,35.5,2015,62,24
68.7,36.8,2015,62,3
38.4,35.8,2015,61,2
45.4,13.1,2015,61,4
24.7,14.2,2015,60,1
36.3,35.5,2015,60,10
36.4,35.8,2015,60,20
43.1,33.5,2015,60,1
43.4,14.3,2015,60,1
44.6,13.2,2015,60,6
46.1,13.8,2015,60,5
71.4,35,2015,60,4
43,16.5,2015,59,4
65.9,31.5,2015,59,1
36.4,32.7,2015,58,18
67.4,32.5,2015,58,8
68,34.2,2015,58,15
69.7,34.8,2015,58,2
71,35.2,2015,58,5
13.3,13.4,2015,57,1
29.7,11,2015,57,4
37,36.2,2015,57,20
43.5,13.1,2015,57,1
44.1,37.4,2015,57,4
44.8,13.2,2015,57,5
65.2,32,2015,57,3
66.2,36,2015,57,3
70.8,34.2,2015,57,9
38,35.2,2015,56,8
62.5,32.6,2015,56,7
13.1,12.3,2015,55,3
38.9,36,2015,55,15
41.4,36.7,2015,55,1
43.6,17,2015,55,1
13.6,13.8,2015,54,2
30,11.9,2015,54,1
36,32.7,2015,54,30
36,33.2,2015,54,15
37.2,36.5,2015,54,21
37.5,47.9,2015,54,24
35.8,35.5,2015,53,11
36.4,34,2015,53,20
43.4,34.9,2015,53,2
71.1,34,2015,53,4
36.5,36.1,2015,52,8
41,34.4,2015,52,7
43.9,35.3,2015,52,3
68.4,33.3,2015,52,12
13.1,11.8,2015,51,1
44.4,33.7,2015,51,8
65.7,37.3,2015,51,4
70.8,34.3,2015,51,10
71.1,36.8,2015,51,10
13,11.7,2015,50,1
41.2,37.1,2015,50,11
43.9,16.2,2015,50,4
44.3,37.6,2015,50,7
45,15.5,2015,50,4
70.7,33.9,2015,50,5
36,35.8,2015,49,16
36.3,35.6,2015,49,23
36.6,35.6,2015,49,26
62.1,32.5,2015,49,9
68.4,33.5,2015,49,6
36.4,32.9,2015,48,12
43.4,35.9,2015,48,4
45.4,17.3,2015,48,3
67.2,32.9,2015,48,1
70.9,34.3,2015,48,6
31,10.9,2015,47,1
37.8,47.1,2015,47,29
63.8,35,2015,47,9
70.8,34.1,2015,47,8
